id,type,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
8719,tdpseTerbit,200722006533700000001,ZFIX,zfix.id,Sektor Perdagangan,ZANNA INFINITI FIXINDO,2022-07-22,006099.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b51d5db95b9484201650442071f0f20c.png,TERDAFTAR,8636
8730,tdpseTerbit,210722007175200000001,PT. BANK PERKREDITAN RAKYAT PAKAN RABAA SOLOK SELATAN,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT PAKAN RABAA SOLOK SELATAN,2022-07-22,006098.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/dd3e7b2e5ec583bc831b5ae9556b1d97.png,TERDAFTAR,8648
8743,tdpseTerbit,812021917086600110010,MROLINE,MROline.cogindo.co.id,Sektor Perdagangan,COGINDO DAYABERSAMA,2022-07-22,006097.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/35d02d048579667cd8733cadd34a4260.png,TERDAFTAR,8662
8728,tdpseTerbit,812021917086600110009,COLLEXT (COGINDO LINK EXPERT),collext.cogindo.co.id,Sektor Energi dan Sumber Daya Mineral,COGINDO DAYABERSAMA,2022-07-22,006097.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/870028797e45e9978de7e470efea0d0d.png,TERDAFTAR,8645
8727,tdpseTerbit,812021917086600110009,COLLEGE (COGINDO DIGITAL LEARNING GENERATION),college.cogindo.co.id,Sektor Energi dan Sumber Daya Mineral,COGINDO DAYABERSAMA,2022-07-22,006097.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/4db2f7f1d1185525fd44f49eed70a8e0.png,TERDAFTAR,8644
8721,tdpseTerbit,812021917086600110009,CIS (COGINDO INTEGRATED SOLUTION),cis.cogindo.co.id,"Sektor Perdagangan, Sektor Energi dan Sumber Daya Mineral, Sektor Teknologi Informasi dan Komunikasi",COGINDO DAYABERSAMA,2022-07-22,006097.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/4028258455c3c33f3632369e4c602a7f.png,TERDAFTAR,8638
9040,tdpseTerbit,912000980154900010002,UI PAY,app.uipay.id,Sektor Teknologi Informasi dan Komunikasi,MAKARA MAS,2022-07-26,006095.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/03cf5f67eb926a8cfb7a90f3763194dc.png,TERDAFTAR,8951
8744,tdpseTerbit,912000980154900010001,MAJA,dashboard.maja.id,Sektor Teknologi Informasi dan Komunikasi,MAKARA MAS,2022-07-22,006095.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/8940e513e27eed0a3bb3e434d037e474.png,TERDAFTAR,8663
8731,tdpseTerbit,912030983282800010001,CORE BANKING IBS USSI,bprbalidewata.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT BALI DEWATA,2022-07-22,006093.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/e5b802e511d6083b746280a8bf3f1b74.png,TERDAFTAR,8650
9001,tdpseTerbit,022100098099100010001,GRATAMAFINANCE,gratama-finance.co.id,Sektor Keuangan,GRATAMA FINANCE INDONESIA,2022-07-25,006092.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/57e6856a9887c4e1f430e61edc9178a5.png,TERDAFTAR,8914
9050,tdpseTerbit,,GRATAMA FINANCE,gratama-finance.co.id,Sektor Keuangan,GRATAMA FINANCE INDONESIA,2022-07-26,006092.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/771fe7c3b28acf073ed8b4b56d7f4499.png,TERDAFTAR,8883
8717,tdpseTerbit,912000357077200010001,ARTHIA SERE,arthiasere.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT ARTHIA SERE,2022-07-22,006091.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/dd414589fca17029228331195e26921a.png,TERDAFTAR,8635
8716,tdpseTerbit,220722000352900000001,MIKPOS,mikpos.space,Sektor Perdagangan,MUHAMMAD NAUFAL AZKIA,2022-07-22,006089.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2908e146f166a23142b0732e461e2ac5.png,TERDAFTAR,8633
8805,tdpseTerbit,912000949166800100002,RAPEL INDONESIA,rapel.id,Sektor Teknologi Informasi dan Komunikasi,WAHANA ANUGERAH ENERGI,2022-07-22,006088.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/715cc5b0efd2671cd6cbd3a65c3877f3.png,TERDAFTAR,8722
8803,tdpseTerbit,912000949166800100001,RAPEL,rapel-id.com,Sektor Teknologi Informasi dan Komunikasi,WAHANA ANUGERAH ENERGI,2022-07-22,006088.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b807ed90319da3148668f7076ace704f.png,TERDAFTAR,8707
8745,tdpseTerbit,121221000185700000001,BALASCHAT,balas.chat,Sektor Teknologi Informasi dan Komunikasi,BION SOLUSI TEKNOLOGI,2022-07-22,006087.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/d01dbd36d3b54cb01cdc9830e0817e61.png,TERDAFTAR,8649
9007,tdpseTerbit,210722007170600010001,DATASOLUSICIPTAPIRANTI,bprdanantakudus.co.id,Sektor Keuangan,TATUT SUHARSO,2022-07-25,006086.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3cf8706e1984f932d840903ae76e8d9d.png,TERDAFTAR,8923
8759,tdpseTerbit,210722007170600000001,DATASOLUSI,bprdanantakudus.co.id,Sektor Keuangan,TATUT SUHARSO,2022-07-22,006086.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1c7f84c72ca4a4deeb60c03b28c52597.png,TERDAFTAR,8676
8709,tdpseTerbit,210722008469200000001,KEMENTERIAN KUOTA,pixeltelemedia.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PIXEL TELEMEDIA,2022-07-21,006083.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/001796112e6dbb72c6bfea64e2da707d.png,TERDAFTAR,8627
8708,tdpseTerbit,210722008431700000001,LEGIONFC,legionfc.my.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",LEGION FLAZZ CELLULER,2022-07-21,006082.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2a56d31ff1e502c77e746f4c895838a3.png,TERDAFTAR,8626
8704,tdpseTerbit,240921001659900030001,LOGINUNIVERSE.ID,loginuniverse.id,"Sektor Perdagangan, Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi, Sektor Pangan",UNIVERSAL HERBA TEKNOLOGI,2022-07-21,006081.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/90b6f94a9e5b99988f1a8e550c31c9b0.png,TERDAFTAR,8623
8702,tdpseTerbit,912010383114100000001,ONKLAS,ONKLAS.ID,Sektor Teknologi Informasi dan Komunikasi,ONKLAS PRIMA INDONESIA,2022-07-21,006080.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/dc3fc07a091ebe9fe085ce0cb03d8083.png,TERDAFTAR,8620
8707,tdpseTerbit,022010388097100010002,MAKMUR INVESTMENT SYSTEM,makmur.id,Sektor Keuangan,INOVASI FINANSIAL TEKNOLOGI,2022-07-21,006079.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/df2dc0d29d1ca8615db69eee3ada0a25.png,TERDAFTAR,8625
8705,tdpseTerbit,210722008000600000001,WEBPORTAL MARKETING MOTOR,marketing-motor.com,Sektor Teknologi Informasi dan Komunikasi,HANTORO ADI UTOMO,2022-07-21,006078.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/48a53a5cb17c7a6f947826e1ac43d6df.png,TERDAFTAR,8624
8699,tdpseTerbit,210722008117800010001,BEAUTY BY LANS,beautybylans.com,Sektor Perdagangan,BEAUTY LANS INDONESIA,2022-07-21,006077.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/8091fee4cd7b8109772293c3cc569330.png,TERDAFTAR,8619
8698,tdpseTerbit,022010366276300010001,ROPEL ID,ropel.id,Sektor Teknologi Informasi dan Komunikasi,SETIA USAHA BERSAMA,2022-07-21,006076.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/87a032b9931f2fbe9b0125fe9fa365b8.png,TERDAFTAR,8617
8701,tdpseTerbit,210722007842300000001,BKIIOS,bkiios.com,Sektor Perdagangan,NOVITA TANTRI ROB'BIATIN,2022-07-21,006075.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/9b3f120bc9774955666cc37ffe5afd04.png,TERDAFTAR,8621
11775,tdpseTerbit,031121004258400070004,WEBSITE EYESOUL (WWW.EYESOULEYEWEAR.CO.ID),eyesouleyewear.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",HOME CENTER INDONESIA RETAIL,2022-10-12,006073.03/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/b45a3f21dee3349eb83204c6db8976b1.png,TERDAFTAR,11575
9973,tdpseTerbit,031121004258400060003,WEBSITE SELMA (WWW.SELMA.CO.ID),selma.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",HOME CENTER INDONESIA RETAIL,2022-08-05,006073.02/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/0a440ef0db1ea4e692076f929a6964b7.png,TERDAFTAR,9848
8697,tdpseTerbit,031121004258400050002,MOBILE APP SELMA,selma.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",HOME CENTER INDONESIA RETAIL,2022-07-21,006073.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/32d43d5d288039ca5a99a46d5303ecb9.png,TERDAFTAR,8615
8712,tdpseTerbit,200722007919900000001,DESAPOLITAN,-,"Sektor Perdagangan, Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",FAHRI EKA JAYA,2022-07-21,006072.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/672d862e2f2340e0be5b0dbc42565578.png,TERDAFTAR,8630
8691,tdpseTerbit,022000477063800010002,AP MOBILE TOPUP,-,Sektor Perdagangan,ALFATRANS MULTI PAYMENT,2022-07-21,006070.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/89347e9ed8d79d14df9ea85e21df2bdd.png,TERDAFTAR,8610
8690,tdpseTerbit,022000477063800010001,ALFATRANS PULSA,-,Sektor Perdagangan,ALFATRANS MULTI PAYMENT,2022-07-21,006070.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6a9351dc9f4a118f95b4aa6e9aed2946.png,TERDAFTAR,8609
8689,tdpseTerbit,210821001578300000001,DONORKU,donordarahlampung.com,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",JIFRY SAPUTRA SKOM,2022-07-21,006069.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/dfc6084c422cb1545ba698781b8c4075.png,TERDAFTAR,8608
8761,tdpseTerbit,022300092177100020001,DEJOURNALINDONESIA.COM,dejournalindonesia.com,Sektor Teknologi Informasi dan Komunikasi,GRAHA MEDIA BERITA NUSANTARA,2022-07-22,006068.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/82439d77331c7f7697b12b234b0502a8.png,TERDAFTAR,8679
8692,tdpseTerbit,200722007580100000001,MAKE NEW STORY,makenewstory.com,Sektor Perdagangan,KOLBY DZIKRULLAH AMBIYA,2022-07-21,006066.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3670b786bf42362a58bc5870e871e403.png,TERDAFTAR,8611
8740,tdpseTerbit,912020782216100010001,PT BANK PERKREDITAN RAKYAT DEWATA CANDRADANA,bprcandra.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT DEWATA CANDRADANA,2022-07-22,006065.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/e899c650a4a211a6162330dde0b5b898.png,TERDAFTAR,8659
8687,tdpseTerbit,171221001135800000001,PROSEHAT,prosehat.com,"Sektor Perdagangan, Sektor Kesehatan",PRO SEHAT INDONESIA,2022-07-21,006064.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ca8ea23fc920100447de764ccc7b3225.png,TERDAFTAR,8606
8741,tdpseTerbit,022000968254600020001,SIMAK.ID,simak.id,Sektor Teknologi Informasi dan Komunikasi,SATU VISI KREASI INDONESIA,2022-07-22,006062.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c2a452967e9d6b1b7ed8e9660df99153.png,TERDAFTAR,8653
8696,tdpseTerbit,912010498171400010001,KELOLA,kelolaapp.com,Sektor Keuangan,KELOLA MITRA INVESTAMA,2022-07-21,006059.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5da6f701a95699c8a72ba681d7275059.png,TERDAFTAR,8614
8694,tdpseTerbit,912010498171400010001,KEOLA,kelolaapp.com,Sektor Keuangan,KELOLA MITRA INVESTAMA,2022-07-21,006059.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ff9868c1ad857a5de926119b4538cfdb.png,TERDAFTAR,8607
8756,tdpseTerbit,090322006157300000002,BELIRUMA,beliruma.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",REAL ESTATE TEKNOLOGI,2022-07-22,006058.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/12d210c952ce426abce8571e5f5e385a.png,TERDAFTAR,8673
8747,tdpseTerbit,090322006157300000001,RENTFIX.COM,rentfix.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",REAL ESTATE TEKNOLOGI,2022-07-22,006058.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/4125943627846d6b11b11731aaf3a251.png,TERDAFTAR,8665
8682,tdpseTerbit,022020177183100020004,BDK MOBILE PT. BPR BANK DAERAH KARANGANYAR (PERSERODA),-,Sektor Keuangan,BANK PERKREDITAN RAKYAT BANK DAERAH KARANGANYAR PERSERODA,2022-07-21,006057.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/03d521c3c3b0d9015cd959d9d2d9840b.png,TERDAFTAR,8601
8673,tdpseTerbit,022020177183100020002,WEBSITE COMPANY PT. BPR BANK DAERAH KARANGANYAR (PERSERODA),bankdaerah.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT BANK DAERAH KARANGANYAR PERSERODA,2022-07-21,006057.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6b0c162bea1df414b099fcf7b665ab11.png,TERDAFTAR,8593
8718,tdpseTerbit,912020016064800050001,HTTPS://WWW.RENNER2U.COM/,renner2u.com,Sektor Perdagangan,RENER INTI INTERNASIONAL,2022-07-22,006056.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/be9b37dc6102f2b27fb61981a79c4c35.png,TERDAFTAR,8634
8764,tdpseTerbit,912021100160700000002,IBS BRANCHLESS,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT BADAN KREDIT KECAMATAN TASIKMADU PERSERODA,2022-07-22,006055.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c7a07474c412e711b7e739d63fe6e1c9.png,TERDAFTAR,8681
8753,tdpseTerbit,912021100160700000001,WEBSITE PT BPR BKK TASIKMADU (PERSERODA),bprbkktasikmadu.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT BADAN KREDIT KECAMATAN TASIKMADU PERSERODA,2022-07-22,006055.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/aae03c51b42ca219066fdfdcedd3817f.png,TERDAFTAR,8669
8742,tdpseTerbit,912021100160700000001,PEMBAYARAN PBB,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT BADAN KREDIT KECAMATAN TASIKMADU PERSERODA,2022-07-22,006055.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5a524ce63c176880a8f30b3c75a160dc.png,TERDAFTAR,8660
8688,tdpseTerbit,210722006394400000001,GOSEH,-,"Sektor Transportasi, Sektor Teknologi Informasi dan Komunikasi",GOSEH KARYA SIMALEM,2022-07-21,006054.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ee2c833b24e5c680c95872c51c3dbad0.png,TERDAFTAR,8591
8675,tdpseTerbit,022010671145600010002,VA BANK GIRI SUKA DANA,girisukadana.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT BANK GIRI SUKA DANA WONOGIRI PERSERODA,2022-07-21,006053.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/97e029b23c7125c824eede338f5c4ad5.png,TERDAFTAR,8594
8661,tdpseTerbit,022010671145600010001,PT BPR BANK GIRI SUKA DANA WONOGIRI (PERSERODA),girisukadana.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT BANK GIRI SUKA DANA WONOGIRI PERSERODA,2022-07-21,006053.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/4f6cd45c72604f7f250a30df468b4993.png,TERDAFTAR,8578
8658,tdpseTerbit,210722006802700000001,PT BPR RAGA DANA SEJAHTERA,bprragadanasejahtera.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT RAGA DANA SEJAHTERA,2022-07-21,006052.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1e37fc71f8674e400907dee0df6f801f.png,TERDAFTAR,8577
8672,tdpseTerbit,912010179084300010001,NATA CONNEXINDO DIGITAL,nataconnexindo.com,Sektor Teknologi Informasi dan Komunikasi,NATA CONNEXINDO DIGITAL,2022-07-21,006051.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b6d7432fd4e004c30cde9963f8a89178.png,TERDAFTAR,8589
8949,tdpseTerbit,912010087220900010001,WEBSITE RESMI PT BPR TRI GUNUNG SELATAN,bprtrigunungselatan.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT TRI GUNUNG SELATAN,2022-07-25,006050.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/bae5c821c1cf7acfd24c85ff2f941b9e.png,TERDAFTAR,8860
8733,tdpseTerbit,912020989241800010001,WWW.BPRRIMA.CO.ID,bprrima.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT RIFI MALIGI,2022-07-22,006049.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ce143b1f7edaa47d41b1ca9dc0ef948f.png,TERDAFTAR,8651
8700,tdpseTerbit,126800035019300000002,PLUS BY BTN PRIORITAS,definingyourpriority.com,Sektor Perdagangan,DINOMARKET,2022-07-21,006048.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1059d8463955962925f7d2bee3d1d6b6.png,TERDAFTAR,8618
8659,tdpseTerbit,126800035019300000001,DINOMAKET,DINOMARKET.com,Sektor Perdagangan,DINOMARKET,2022-07-21,006048.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5f1f671ff4d02ac7f3fc3e42a2ccc634.png,TERDAFTAR,8574
8638,tdpseTerbit,022010347077100020001,METATRADER 5,rtfi.co.id,"Sektor Perdagangan, Sektor Keuangan",REALTIME FOREX INDONESIA,2022-07-21,006047.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/06d113d29bf8fdd80aef723ccdec975f.png,TERDAFTAR,8556
8782,tdpseTerbit,912030688208800020002,APLIKASI DANAGUNGGO,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT DANAGUNG BAKTI,2022-07-22,006046.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/7f8a64a98ac90bc1ff3c297f0446ee0c.png,TERDAFTAR,8700
8765,tdpseTerbit,912030688208800020001,WEBSITE BPR DANAGUNG BAKTI,danagungbakti.co.id,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",BANK PERKREDITAN RAKYAT DANAGUNG BAKTI,2022-07-22,006046.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/7ac1a19167dc875ddd7e9ca5aaff5a2b.png,TERDAFTAR,8682
8642,tdpseTerbit,125900020230800010001,PASAR KUOTA,pasarkuota.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PASAR KUOTA NUSANTARA,2022-07-21,006045.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/8753fedf18d20cc9784242c4b1fe78dd.png,TERDAFTAR,8560
9752,tdpseTerbit,210722006411300000001,PT. BPR BUANA DANA MAKMUR,bprbuana.com,Sektor Teknologi Informasi dan Komunikasi,BANK PERKREDITAN RAKYAT BUANA DANA MAKMUR,2022-08-03,006044.01/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/2e0453d357fcf313fd1063c66d6755f2.png,TERDAFTAR,9629
8646,tdpseTerbit,128700072166100020001,MITRA JASA LEGALITAS,mitrajasalegalitas.com,Sektor Teknologi Informasi dan Komunikasi,MITRA JASA LEGALITAS,2022-07-21,006043.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/77231bcb435e378309e8be5af4aae047.png,TERDAFTAR,8564
8729,tdpseTerbit,128300046106800010001,CORE BANKING SYSTEM,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT ASWAJA,2022-07-22,006042.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5525ea1e1b38a5a64ffda1a617a21341.png,TERDAFTAR,8647
8674,tdpseTerbit,210722002117900000001,PT BANK PERKREDITAN RAKYAT DUTA PARAMARTA,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT DUTA PARAMARTA,2022-07-21,006041.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b2861ae46e2e64a0f0b207b123c5fd4d.png,TERDAFTAR,8595
8706,tdpseTerbit,120200054188800040001,SMS PREMIUM MACROKIOSK,-,Sektor Teknologi Informasi dan Komunikasi,PERMATA CIPTA REJEKI,2022-07-21,006040.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0b59031e217189e5d4852ebd08f282ef.png,TERDAFTAR,8590
8755,tdpseTerbit,210722006412400000001,SIDOTOP,sidotop.com,Sektor Perdagangan,DJOKO SUSANTO,2022-07-22,006039.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/f12c8b49a11f11ccce299f47dd6c7139.png,TERDAFTAR,8672
8713,tdpseTerbit,022010178021800020001,WEBSITE,bankartakencana.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT ARTA KENCANA,2022-07-21,006038.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/20e3c1d6e747396f1abe0fbbadc5de3c.png,TERDAFTAR,8631
8653,tdpseTerbit,812011212046500020001,BPR RAGAM PERANMANDIRI,bprrpm.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT RAGAM PERANMANDIRI,2022-07-21,006037.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/478e1b438b5d00871749ae5f659e5975.png,TERDAFTAR,8572
9113,tdpseTerbit,210722005653100010001,CV FOKUS SOLUSI UTAMA,-,Sektor Keuangan,BANK PERKREDITAN RAKYAT SURYA KATIALO,2022-07-27,006036.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ffc0f218373f80be96d5b512f4a2121b.png,TERDAFTAR,9022
8647,tdpseTerbit,210722006006300000001,JAJANAN DIGITAL,jadiapps.bukaolshop.site,Sektor Perdagangan,FAHMI SANTOSO,2022-07-21,006035.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/435260e032eb5896551a4981a280f5d7.png,TERDAFTAR,8565
9879,tdpseTerbit,122600068195100010001,PT.BPR BANDUNG KIDUL,bprbandungkidul.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT BANDUNG KIDUL,2022-08-04,006032.01/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/378ad811748db16dc8183b80f311c795.png,TERDAFTAR,9765
8639,tdpseTerbit,022000287044600010002,IBS BRANCHLESS PT BPR BKK BOYOLALI,bprbkkboyolali.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT BADAN KREDIT KECAMATAN BOYOLALI,2022-07-21,006031.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/820b02acd9aceea3312a2df68a577185.png,TERDAFTAR,8557
8633,tdpseTerbit,022000287044600010002,QRIS BPR BKK BOYOLALI,bprbkkboyolali.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT BADAN KREDIT KECAMATAN BOYOLALI,2022-07-21,006031.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ea0bfa8a177cbaff8a67b539616ee09b.png,TERDAFTAR,8553
8624,tdpseTerbit,022000287044600010001,APLIKASI CORE BANKING SYSTEM BPR BKK BOYOLALI,bprbkkboyolali.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT BADAN KREDIT KECAMATAN BOYOLALI,2022-07-21,006031.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/d21b6f72042e37a2b5b0318d0a912cd8.png,TERDAFTAR,8542
8686,tdpseTerbit,912021720287200000001,YO-KULAK,yo-kulak.com,Sektor Perdagangan,YOKULAK KREASI INDONESIA,2022-07-21,006030.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/db5ac5638a908996ff4645be3e63936a.png,TERDAFTAR,8605
8619,tdpseTerbit,123800050041800000001,HTTPS://HONDADEWATAMOTOR.CO.ID/,-,Sektor Perdagangan,DEWATA MOTOR,2022-07-21,006029.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/d9955ebe2aa66646bb051c1fce96c21a.png,TERDAFTAR,8537
8935,tdpseTerbit,912050779157700010001,BPRSUKOREJOMAKMUR.CO.ID,bprsukorejomakmur.co.id,Sektor Keuangan,PT. BPR SUKOREJO  MAKMUR,2022-07-25,006028.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/fab8f4e76b2d6d77d054e38133f8d991.png,TERDAFTAR,8843
8628,tdpseTerbit,022020961205600010001,BPR MITRADANA MADANI,bprmm.com,Sektor Keuangan,BANK PERKREDITAN RAKYAT MITRADANA MADANI,2022-07-21,006027.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ef936e684f1d9bc4fc80f3b8e2f4e46c.png,TERDAFTAR,8544
8762,tdpseTerbit,022000062287600010002,BANK PERKREDITAN RAKYAT WAHANA BERSAMA KPUM,bprwahanabersamakpum.co.id,Sektor Keuangan,BANK PERKREDITAN RAKYAT WAHANA BERSAMA KPUM,2022-07-22,006026.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1e74ea4679c5745bf216f5119f7245be.png,TERDAFTAR,8680
